timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-24T21:31:14.488647,0.0,0,,,1000.0,0.0,4.5,100,100,0
2026-04-24T21:31:14.501849,0.0,0,,,1000.0,0.0,4.5,100,100,0
2026-04-24T21:31:15.348538,89.5,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:15.371749,89.5,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:15.386997,89.5,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:16.416481,89.55,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:16.436613,89.55,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:17.453231,89.55,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:17.473180,89.55,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:17.487225,89.55,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:18.513562,89.59,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:18.532208,89.59,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:18.544563,89.59,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:19.565502,89.59,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:19.588025,89.59,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:19.599433,89.59,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:20.628019,89.63,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:20.645531,89.63,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:20.656879,89.63,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:21.692087,89.67,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:21.703788,89.67,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:22.731097,89.67,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:22.751819,89.69,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:22.765934,89.69,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:23.791729,89.74,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:23.808746,89.74,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:23.828360,89.74,0,,,1000.0,0.0,4.5,92.8,100,0
2026-04-24T21:31:24.850019,89.77,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:24.867347,89.77,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:24.881275,89.77,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:25.907063,89.83,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:25.923653,89.83,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:25.938608,89.83,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:26.970780,89.85,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:26.985713,89.85,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:28.003436,89.85,0,,,1000.0,0.0,4.5,92.7,100,0
2026-04-24T21:31:28.025283,89.88,0,,,1000.0,0.0,4.5,92.7,100,0
