timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-25T21:17:41.953326,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:42.200330,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:42.457668,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:42.711735,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:43.003530,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:43.478137,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:43.807355,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:44.098577,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:44.476339,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:44.789765,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:45.066610,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:45.326707,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:45.565244,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:45.810270,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:46.051612,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:46.293645,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:46.537987,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:46.795390,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:47.040618,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:47.281771,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:47.521308,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:47.767308,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:48.011951,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:48.252290,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:48.494404,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:48.746218,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:48.990670,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:49.230029,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:49.471504,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:49.712737,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:49.962202,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:50.202761,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:50.442965,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:50.699856,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:51.028058,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:51.288745,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:51.553659,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:51.798156,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:52.039878,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:52.285017,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:52.524812,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:52.768314,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:53.012148,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:53.262711,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:53.508419,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:53.764138,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:54.012901,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:54.260419,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:54.538136,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:54.784633,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:17:55.113459,0.0,0,,,0.0,0.0,0,0.0,100,0
