timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-02T13:48:28.452134,26.23,0.1726,26.23,0.1726,0.0,0.0,0,0.0,100,0,60.0,2026-05-02T13:49:28.451963,4.2
2026-05-02T13:48:28.515196,26.23,0.1726,29.2,0.1264,1000.0,0.0,0,99.6,100,0,60.0,2026-05-02T13:49:28.515024,4.204
2026-05-02T13:48:29.472937,26.23,0.1726,29.32,0.151,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:29.472760,4.204
2026-05-02T13:48:29.580043,26.29,0.1803,29.39,0.1668,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:29.555710,4.204
2026-05-02T13:48:29.757744,26.29,0.1803,29.42,0.1744,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:29.757604,4.204
2026-05-02T13:48:30.536533,26.29,0.1803,29.45,0.179,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:30.536352,4.204
2026-05-02T13:48:30.599744,26.29,0.1803,29.45,0.1804,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:30.599530,4.204
2026-05-02T13:48:30.661696,26.29,0.1803,29.45,0.1815,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:30.661513,4.204
2026-05-02T13:48:31.717062,26.33,0.0319,29.48,0.1582,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:31.700656,4.204
2026-05-02T13:48:31.814848,26.33,0.0319,29.49,0.0955,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:31.814535,4.204
2026-05-02T13:48:31.877711,26.33,0.0319,29.49,0.0726,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:31.877497,4.204
2026-05-02T13:48:32.655457,26.33,0.031,29.51,0.0516,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:32.655270,4.204
2026-05-02T13:48:32.719553,26.33,0.0311,29.5,0.0442,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:32.719375,4.204
2026-05-02T13:48:32.785104,26.33,0.0311,29.49,0.0408,1000.0,0.0,4.199,99.6,100,0,60.0,2026-05-02T13:49:32.784929,4.204
2026-05-02T13:48:33.735049,26.37,0.0325,29.53,0.0368,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:33.734875,4.204
2026-05-02T13:48:33.792826,26.37,0.0325,29.53,0.0363,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:33.792665,4.204
2026-05-02T13:48:34.721125,26.37,0.0325,29.56,0.0359,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:34.720962,4.204
2026-05-02T13:48:34.782883,26.42,0.0344,29.57,0.0363,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:34.782678,4.204
2026-05-02T13:48:34.843397,26.42,0.0344,29.57,0.0367,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:34.843188,4.204
2026-05-02T13:48:35.766756,26.48,0.0344,29.61,0.0371,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:35.766587,4.204
2026-05-02T13:48:35.828792,26.48,0.0293,29.63,0.0344,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:35.828634,4.204
2026-05-02T13:48:35.889790,26.48,0.0293,29.63,0.0336,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:35.889633,4.204
2026-05-02T13:48:36.832070,26.51,0.0268,29.67,0.0325,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:36.831873,4.204
2026-05-02T13:48:36.893172,26.51,0.0268,29.67,0.0312,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:36.893018,4.204
2026-05-02T13:48:36.959490,26.51,0.0268,29.67,0.0307,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:36.959288,4.204
2026-05-02T13:48:37.884676,26.59,0.015,29.72,0.0279,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:37.884476,4.204
2026-05-02T13:48:37.968468,26.59,0.0226,29.73,0.0269,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:37.968229,4.204
2026-05-02T13:48:38.033175,26.59,0.0226,29.73,0.0264,1000.0,0.0,4.199,99.5,100,0,60.0,2026-05-02T13:49:38.032917,4.204
2026-05-02T13:48:38.950651,26.65,0.0226,29.78,0.024,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:38.950458,4.204
2026-05-02T13:48:39.014288,26.65,0.0226,29.79,0.0246,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:39.013979,4.204
2026-05-02T13:48:39.960902,26.65,0.0226,29.83,0.025,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:39.960716,4.204
2026-05-02T13:48:40.024343,26.68,0.0257,29.83,0.026,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:40.024178,4.204
2026-05-02T13:48:40.087135,26.68,0.0257,29.83,0.027,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:40.086972,4.204
2026-05-02T13:48:41.016955,26.72,0.0257,29.87,0.0279,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:41.016766,4.204
2026-05-02T13:48:41.077725,26.72,0.0275,29.87,0.0287,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:41.077563,4.204
2026-05-02T13:48:41.141500,26.72,0.0275,29.87,0.0293,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:41.141359,4.204
2026-05-02T13:48:42.072603,26.76,0.0234,29.91,0.0294,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:42.072460,4.204
2026-05-02T13:48:42.135046,26.76,0.0244,29.91,0.0284,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:42.134856,4.204
2026-05-02T13:48:42.208663,26.76,0.0244,29.91,0.028,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:42.208498,4.204
2026-05-02T13:48:43.127282,26.82,0.0244,29.96,0.0277,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:43.127076,4.204
2026-05-02T13:48:43.192322,26.82,0.0251,29.97,0.0279,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:43.192106,4.204
2026-05-02T13:48:43.256427,26.82,0.0251,29.97,0.0279,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:43.256259,4.204
2026-05-02T13:48:44.184090,26.87,0.0275,30.02,0.0284,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:44.183907,4.204
2026-05-02T13:48:44.245239,26.87,0.0275,30.02,0.0292,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:44.245048,4.204
2026-05-02T13:48:45.199003,26.87,0.0275,30.05,0.0298,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:45.198825,4.204
2026-05-02T13:48:45.265533,26.93,0.0343,30.06,0.0325,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:45.265315,4.204
2026-05-02T13:48:45.341842,26.93,0.0343,30.07,0.0343,1000.0,0.0,4.199,99.4,100,0,60.0,2026-05-02T13:49:45.341602,4.204
2026-05-02T13:48:46.253059,26.97,0.0343,30.11,0.0359,1000.0,0.0,4.199,99.3,100,0,60.0,2026-05-02T13:49:46.252834,4.204
2026-05-02T13:48:46.324162,26.97,0.0266,30.11,0.0328,1000.0,0.0,4.199,99.3,100,0,60.0,2026-05-02T13:49:46.323953,4.204
2026-05-02T13:48:46.395938,26.97,0.0266,30.12,0.0316,1000.0,0.0,4.199,99.3,100,0,60.0,2026-05-02T13:49:46.395768,4.204
2026-05-02T13:48:47.301283,27.03,0.0266,30.15,0.0306,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:47.301041,4.204
2026-05-02T13:48:47.371321,27.03,0.0226,30.17,0.0282,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:47.371141,4.204
2026-05-02T13:48:47.441922,27.03,0.0226,30.17,0.0273,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:47.441743,4.204
2026-05-02T13:48:48.500304,27.07,0.0226,30.21,0.0264,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:48.499891,4.204
2026-05-02T13:48:48.733742,27.07,0.0226,30.22,0.026,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:48.733357,4.204
2026-05-02T13:48:49.630871,27.07,0.0226,30.23,0.0258,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:49.630467,4.204
2026-05-02T13:48:49.938864,27.13,0.0167,30.26,0.0241,1000.0,0.0,4.199,99.3,94,0,60.0,2026-05-02T13:49:49.926594,4.204
