timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-24T21:27:24.452488,81.68,0.27,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:27:24.625527,81.68,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:25.298712,81.68,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:25.319721,81.71,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:25.332270,81.71,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:26.360868,81.71,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:26.381532,81.71,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:26.394774,81.71,0.27,,,1000.0,0.0,4.5,93.7,100,0
2026-04-24T21:27:27.423765,81.73,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:27.448028,81.73,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:27.460279,81.73,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:28.474046,81.73,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:28.492182,81.73,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:28.504064,81.73,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:29.538303,81.76,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:29.551425,81.76,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:30.577143,81.76,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:30.595834,81.8,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:30.607572,81.8,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:31.636584,81.83,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:31.655562,81.83,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:31.667791,81.83,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:32.688162,81.86,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:32.710188,81.86,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:32.721712,81.86,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:33.755893,81.89,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:33.769818,81.89,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:33.781154,81.89,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:34.814489,81.91,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:34.826079,81.91,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:35.850203,81.91,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:35.872607,81.95,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:35.889567,81.95,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:36.907037,81.97,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:36.929108,81.97,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:36.940191,81.97,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:37.968526,82.0,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:37.987692,82.0,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:37.999043,82.0,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:39.033045,82.01,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:39.048117,82.01,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:39.059332,82.01,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:40.090649,82.03,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:40.103972,82.03,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:41.125576,82.03,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:41.146661,82.05,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:41.158155,82.05,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:42.187702,82.05,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:42.205459,82.05,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:42.217009,82.05,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:43.239247,82.06,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:43.261507,82.06,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:43.272818,82.06,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:44.299309,82.07,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:44.319612,82.07,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:44.331307,82.07,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:45.408175,82.08,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:45.427850,82.08,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:46.404732,82.08,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:46.425135,82.1,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:46.437929,82.1,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:47.459110,82.11,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:47.485257,82.11,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:47.500102,82.11,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:48.770187,82.11,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:48.907607,82.11,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:48.955573,82.11,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:49.575905,82.15,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:49.600018,82.15,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:49.614169,82.15,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:50.656842,82.19,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:50.699965,82.19,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:51.749863,82.19,0.27,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:51.871407,82.24,0.28,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:51.949619,82.24,0.28,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:52.739073,82.27,0.28,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:52.770152,82.27,0.28,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:52.806467,82.27,0.28,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:53.799509,82.33,0.28,,,1000.0,0.0,4.5,93.6,100,0
2026-04-24T21:27:53.932919,82.33,0.28,,,1000.0,0.0,4.5,93.6,100,0
