timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-25T21:42:12.499161,32.97,0.5,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:42:12.628976,32.97,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:12.711391,32.97,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:12.736128,32.99,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:12.753156,32.99,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:13.807019,32.99,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:13.950880,32.99,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:14.006396,32.99,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:14.830275,33.02,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:14.849629,33.02,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:14.865782,33.02,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:15.890668,33.02,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:15.905761,33.02,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:15.918824,33.02,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:16.951382,33.03,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:16.975323,33.03,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:17.985675,33.03,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:18.007338,33.04,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:18.019964,33.04,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:19.048030,33.06,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:19.065261,33.06,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:19.078596,33.06,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:20.102890,33.1,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:20.124972,33.1,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:20.140173,33.1,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:21.159718,33.13,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:21.181129,33.13,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:21.193089,33.13,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:22.220611,33.17,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:22.236173,33.17,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:22.249615,33.17,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:23.281495,33.23,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:23.295910,33.23,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:24.320034,33.23,0.5,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:24.340443,33.31,0.1,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:24.353084,33.31,0.1,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:25.379754,33.39,0.1,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:25.397851,33.39,0,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:25.411199,33.39,0,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:26.437880,33.44,0,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:26.454646,33.44,0,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:26.468075,33.44,0,,,1000.0,0.0,4.5,99.1,100,0
2026-04-25T21:42:27.496790,33.51,0,,,1000.0,0.0,4.5,99.0,100,0
2026-04-25T21:42:27.516723,33.51,0,,,1000.0,0.0,4.5,99.0,100,0
2026-04-25T21:42:27.529098,33.51,0,,,1000.0,0.0,4.5,99.0,100,0
2026-04-25T21:42:28.545928,33.61,0,,,1000.0,0.0,4.5,99.0,89,0
2026-04-25T21:42:28.566860,33.61,0,,,1000.0,0.0,4.5,99.0,89,0
2026-04-25T21:42:28.579557,33.61,0,,,1000.0,0.0,4.5,99.0,89,0
2026-04-25T21:42:29.611630,33.71,0,,,1000.0,0.0,4.5,99.0,90,0
2026-04-25T21:42:29.625000,33.71,0,,,1000.0,0.0,4.5,99.0,90,0
2026-04-25T21:42:30.646608,33.71,0,,,1000.0,0.0,4.5,99.0,90,0
2026-04-25T21:42:30.668843,33.81,0,,,1000.0,0.0,4.5,99.0,90,0
2026-04-25T21:42:30.681947,33.81,0,,,1000.0,0.0,4.5,99.0,90,0
2026-04-25T21:42:31.709085,33.89,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:31.728595,33.89,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:31.741659,33.89,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:32.765275,33.98,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:32.782964,33.98,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:32.795419,33.98,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:33.826997,34.06,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:33.842521,34.06,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:33.855044,34.06,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:34.886173,34.17,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:34.899577,34.17,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:35.921352,34.17,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:35.944079,34.22,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:35.955641,34.22,0,,,1000.0,0.0,4.5,99.0,91,0
2026-04-25T21:42:36.983724,34.29,0,,,1000.0,0.0,4.5,99.0,92,0
2026-04-25T21:42:37.000826,34.29,0,,,1000.0,0.0,4.5,99.0,92,0
2026-04-25T21:42:37.014181,34.29,0,,,1000.0,0.0,4.5,99.0,92,0
2026-04-25T21:42:38.043391,34.35,0,,,1000.0,0.0,4.5,99.0,92,0
2026-04-25T21:42:38.061874,34.35,0,,,1000.0,0.0,4.5,99.0,92,0
2026-04-25T21:42:38.073973,34.35,0,,,1000.0,0.0,4.5,99.0,92,0
2026-04-25T21:42:39.102614,34.4,0,,,1000.0,0.0,4.5,98.9,92,0
2026-04-25T21:42:39.117687,34.4,0,,,1000.0,1.02,4.518,98.9,92,0
2026-04-25T21:42:39.131191,34.4,0,,,1000.0,1.02,4.518,98.9,92,0
2026-04-25T21:42:40.169597,34.48,0,,,1000.0,1.02,4.518,98.9,92,0
2026-04-25T21:42:40.183095,34.48,0,,,1000.0,1.02,4.536,98.9,92,0
2026-04-25T21:42:41.199515,34.48,0,,,1000.0,1.02,4.536,98.9,93,0
2026-04-25T21:42:41.219130,34.53,0,,,1000.0,0.77,4.549,98.9,93,0
2026-04-25T21:42:41.232948,34.53,0,,,1000.0,0.77,4.549,98.9,93,0
2026-04-25T21:42:42.260224,34.59,0,,,1000.0,0.77,4.549,98.9,93,0
2026-04-25T21:42:42.279529,34.59,0,,,1000.0,0.57,4.559,98.9,93,0
2026-04-25T21:42:42.291646,34.59,0,,,1000.0,0.57,4.559,98.9,93,0
2026-04-25T21:42:43.318509,34.64,0,,,1000.0,0.57,4.559,98.9,93,0
2026-04-25T21:42:43.334992,34.64,0,,,1000.0,0.43,4.567,98.9,93,0
2026-04-25T21:42:43.348458,34.64,0,,,1000.0,0.43,4.567,98.9,93,0
2026-04-25T21:42:44.376935,34.68,0,,,1000.0,0.43,4.567,98.9,93,0
2026-04-25T21:42:44.392584,34.68,0,,,1000.0,0.32,4.573,98.9,93,0
2026-04-25T21:42:44.404636,34.68,0,,,1000.0,0.32,4.573,98.9,93,0
2026-04-25T21:42:45.436273,34.73,0,,,1000.0,0.32,4.573,98.9,93,0
2026-04-25T21:42:45.450344,34.73,0,,,1000.0,0.24,4.577,98.9,93,0
2026-04-25T21:42:46.473819,34.73,0,,,1000.0,0.24,4.577,98.9,93,0
2026-04-25T21:42:46.494432,34.76,0,,,1000.0,0.18,4.58,98.9,93,0
2026-04-25T21:42:46.506379,34.76,0,,,1000.0,0.18,4.58,98.9,93,0
2026-04-25T21:42:47.532271,34.8,0,,,1000.0,0.18,4.58,98.9,93,0
2026-04-25T21:42:47.550629,34.8,0,,,1000.0,0.14,4.582,98.9,93,0
