timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-24T21:01:49.578352,29.23,0.64,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:01:49.824058,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:50.501683,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:50.754216,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:50.997427,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:51.603239,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:51.884114,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:52.124561,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:52.700362,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:52.942316,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:53.198533,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:53.765380,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:54.007363,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:54.258102,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:54.863848,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:55.114023,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:55.381075,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:55.963774,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:56.212423,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:56.822787,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:57.082930,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:57.346374,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:57.935641,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:58.178525,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:58.436224,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:58.983220,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:59.242888,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:01:59.501977,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:02:00.144854,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:02:00.409967,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:02:00.654928,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:02:01.208424,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:02:01.468333,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
2026-04-24T21:02:01.714332,29.23,0.64,,,0.0,0.0,4.5,0.0,100,0
