timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-26T22:11:24.449351,96.96,0,96.96,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-04-26T22:12:24.449136,4.358
2026-04-26T22:11:24.596508,96.96,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:24.596335,1.47
2026-04-26T22:11:25.599702,96.96,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:25.599550,1.47
2026-04-26T22:11:25.744494,97.0,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:25.744333,1.47
2026-04-26T22:11:25.891553,97.0,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:25.891434,1.47
2026-04-26T22:11:26.650412,97.0,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:26.650270,1.47
2026-04-26T22:11:26.789647,97.0,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:26.789531,1.47
2026-04-26T22:11:26.914822,97.0,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:26.914720,1.47
2026-04-26T22:11:27.803457,97.03,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:27.803310,1.47
2026-04-26T22:11:28.017622,97.03,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:28.017364,1.47
2026-04-26T22:11:28.250203,97.03,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:28.250007,1.47
2026-04-26T22:11:29.076776,97.03,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:29.076497,1.47
2026-04-26T22:11:31.984003,97.03,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:31.980377,1.47
2026-04-26T22:11:36.162542,97.03,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:36.162022,1.47
2026-04-26T22:11:37.847027,97.07,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:37.846595,1.471
2026-04-26T22:11:39.186273,97.07,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:39.178868,1.471
2026-04-26T22:11:40.509833,97.07,0,99.97,0.0,1000.0,0.0,4.199,83.9,100,0,60.0,2026-04-26T22:12:40.509041,1.471
2026-04-26T22:11:41.658928,97.11,0,99.97,0.0,1000.0,0.0,4.199,83.9,99,0,60.0,2026-04-26T22:12:41.658268,1.471
2026-04-26T22:11:42.723588,97.11,0,99.97,0.0,1000.0,0.0,4.199,83.9,99,0,60.0,2026-04-26T22:12:42.722978,1.471
2026-04-26T22:11:43.486358,97.14,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:43.485900,1.47
2026-04-26T22:11:44.829935,97.14,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:44.829505,1.47
2026-04-26T22:11:45.601994,97.14,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:45.601507,1.47
2026-04-26T22:11:45.994230,97.19,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:45.993822,1.485
2026-04-26T22:11:46.384432,97.19,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:46.383334,1.485
2026-04-26T22:11:46.780755,97.19,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:46.779765,1.485
2026-04-26T22:11:47.179744,97.25,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:47.178396,1.485
2026-04-26T22:11:47.785782,97.25,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:47.785054,1.485
2026-04-26T22:11:48.327997,97.25,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:48.327377,1.485
2026-04-26T22:11:48.672562,97.32,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:48.672011,1.485
2026-04-26T22:11:49.162762,97.32,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:49.162282,1.485
2026-04-26T22:11:50.066221,97.32,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:50.065716,1.485
2026-04-26T22:11:50.420128,97.38,0,99.97,0.0,1000.0,0.0,4.199,83.8,99,0,60.0,2026-04-26T22:12:50.419569,1.485
2026-04-26T22:11:50.839045,97.38,0,99.97,0.0,1000.0,0.03,4.199,83.8,99,0,60.0,2026-04-26T22:12:50.838574,1.501
2026-04-26T22:11:51.482032,97.38,0,99.97,0.0,1000.0,0.03,4.199,83.8,99,0,60.0,2026-04-26T22:12:51.451162,1.502
2026-04-26T22:11:52.150669,97.44,0,99.97,0.0,1000.0,0.03,4.199,83.8,99,0,60.0,2026-04-26T22:12:52.143013,1.502
2026-04-26T22:11:52.568712,97.44,0,99.97,0.0,1000.0,0.03,4.199,83.8,99,0,60.0,2026-04-26T22:12:52.568315,1.502
2026-04-26T22:11:52.948837,97.5,0,99.97,0.0,1000.0,0.03,4.199,83.8,99,0,60.0,2026-04-26T22:12:52.934579,1.503
2026-04-26T22:11:53.700611,97.5,0,99.97,0.0,1000.0,0.02,4.199,83.8,99,0,60.0,2026-04-26T22:12:53.700233,1.497
2026-04-26T22:11:54.187108,97.5,0,99.97,0.0,1000.0,0.02,4.199,83.8,99,0,60.0,2026-04-26T22:12:54.186703,1.497
2026-04-26T22:11:54.705728,97.55,0,99.97,0.0,1000.0,0.02,4.199,83.8,99,0,60.0,2026-04-26T22:12:54.705151,1.497
2026-04-26T22:11:55.731302,97.55,0,99.97,0.0,1000.0,0.01,4.199,83.8,99,0,60.0,2026-04-26T22:12:55.718524,1.492
2026-04-26T22:11:56.196318,97.55,0,99.97,0.0,1000.0,0.01,4.199,83.8,99,0,60.0,2026-04-26T22:12:56.195738,1.492
2026-04-26T22:11:56.674925,97.61,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:12:56.664064,1.492
2026-04-26T22:11:57.385282,97.61,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:12:57.335327,1.492
2026-04-26T22:11:58.193145,97.61,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:12:58.189704,1.492
2026-04-26T22:11:58.785193,97.67,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:12:58.784882,1.492
2026-04-26T22:11:59.556330,97.67,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:12:59.530490,1.492
2026-04-26T22:12:00.087389,97.67,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:13:00.086696,1.492
2026-04-26T22:12:00.590818,97.7,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:13:00.590188,1.492
2026-04-26T22:12:01.341870,97.7,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:13:01.315442,1.492
2026-04-26T22:12:01.782003,97.7,0,99.97,0.0,1000.0,0.01,4.199,83.7,99,0,60.0,2026-04-26T22:13:01.781068,1.492
2026-04-26T22:12:02.290741,97.75,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:02.290152,1.485
2026-04-26T22:12:02.555469,97.75,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:02.554848,1.485
2026-04-26T22:12:02.865409,97.81,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:02.864338,1.485
2026-04-26T22:12:03.241342,97.81,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:03.240792,1.485
2026-04-26T22:12:03.664947,97.81,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:03.664377,1.485
2026-04-26T22:12:04.124130,97.84,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:04.123545,1.485
2026-04-26T22:12:04.772451,97.84,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:04.771165,1.485
2026-04-26T22:12:05.256171,97.84,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:05.255548,1.485
2026-04-26T22:12:05.738008,97.88,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:05.736575,1.485
2026-04-26T22:12:06.025402,97.88,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:06.024763,1.485
2026-04-26T22:12:06.293586,97.88,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:06.292860,1.485
2026-04-26T22:12:06.559322,97.93,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:06.558775,1.485
2026-04-26T22:12:06.994322,97.93,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:06.993870,1.485
2026-04-26T22:12:07.327810,97.93,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:07.327342,1.485
2026-04-26T22:12:07.721834,97.98,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:07.721078,1.485
2026-04-26T22:12:08.020462,97.98,0,99.97,0.0,1000.0,0.0,4.199,83.7,99,0,60.0,2026-04-26T22:13:08.020056,1.485
2026-04-26T22:12:08.327815,98.02,0,99.97,0.0,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:08.327153,1.485
2026-04-26T22:12:08.580449,98.02,0,99.97,0.0,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:08.579812,1.485
2026-04-26T22:12:08.866582,98.02,0,99.97,0.0,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:08.865313,1.485
2026-04-26T22:12:09.203599,98.06,0,99.97,0.0,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:09.203177,1.485
2026-04-26T22:12:09.677256,98.06,0,99.97,0.0,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:09.676682,1.485
2026-04-26T22:12:09.985431,98.06,0,99.97,0.0,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:09.984953,1.485
2026-04-26T22:12:10.532719,98.09,0,100.93,0.0352,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:10.532171,1.473
2026-04-26T22:12:11.241820,98.09,0,100.95,0.0362,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:11.241212,1.473
2026-04-26T22:12:11.929382,98.09,0,101.0,0.0381,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:11.928788,1.473
2026-04-26T22:12:12.436689,98.11,0,101.03,0.039,1000.0,0.0,4.199,83.6,99,0,60.0,2026-04-26T22:13:12.436290,1.473
2026-04-26T22:12:13.035558,98.11,0,99.97,0.0,1000.0,0.05,4.2,83.6,99,0,60.0,2026-04-26T22:13:13.010760,1.516
2026-04-26T22:12:13.744105,98.11,0,99.97,0.0,1000.0,0.05,4.199,83.6,99,0,60.0,2026-04-26T22:13:13.743475,1.517
