timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-24T21:02:55.445327,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:55.704714,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:56.026764,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:56.307091,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:56.550631,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:56.790047,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:57.040091,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:57.327968,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:57.616015,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:57.888964,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:58.145918,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:58.425979,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:58.709297,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:58.982902,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:59.268956,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:59.582447,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:02:59.858645,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:00.095337,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:00.332557,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:00.588358,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:00.825902,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:01.062304,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:01.322176,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:01.611548,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:01.849702,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:02.086063,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:02.322636,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:02.566686,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:02.803643,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:03.039860,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:03.382333,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:03.859300,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:04.159048,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:04.410377,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:04.658286,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:04.894379,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:05.131247,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:05.385673,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:05.628961,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:05.873755,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:06.134331,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:06.557377,0.0,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:03:06.907021,0.0,0,,,0.0,0.0,0,0.0,100,0
