timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-25T21:19:01.975735,27.81,0.02,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:19:02.221413,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:02.465168,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:03.126927,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:03.368601,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:03.955614,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:04.202458,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:04.478761,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:05.055236,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:05.301854,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:05.570845,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:06.164131,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:06.408816,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:06.659959,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:07.230660,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:07.490501,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:07.745325,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:08.324609,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:08.567301,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:08.822402,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:09.441456,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:09.694907,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:10.272566,27.81,0.02,,,0.0,0.0,4.5,0.0,100,0
2026-04-25T21:19:10.518759,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:10.764309,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:11.388235,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:11.682107,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:11.943396,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:12.456866,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:12.742079,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:13.006246,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:13.549054,27.81,0.02,,,0.0,0.03,4.5,0.0,100,0
2026-04-25T21:19:13.802887,27.81,0.02,,,0.0,0.11,4.502,0.0,100,0
2026-04-25T21:19:14.069305,27.81,0.02,,,0.0,0.11,4.502,0.0,100,0
2026-04-25T21:19:14.669336,27.81,0.02,,,0.0,0.11,4.502,0.0,100,0
2026-04-25T21:19:14.940244,27.81,0.02,,,0.0,0.11,4.504,0.0,100,0
