timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-24T21:34:58.165394,96.33,0,,,0.0,0.0,0,0.0,100,0
2026-04-24T21:34:58.263873,96.33,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:34:59.056919,96.33,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:34:59.080926,96.38,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:34:59.097219,96.38,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:00.121907,96.38,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:00.138059,96.38,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:00.150782,96.38,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:01.178664,96.39,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:01.195265,96.39,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:01.208180,96.39,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:02.235612,96.39,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:02.254015,96.39,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:02.274338,96.39,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:03.296855,96.44,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:03.310014,96.44,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:04.335061,96.44,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:04.355010,96.46,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:04.369192,96.46,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:05.392567,96.49,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:05.412395,96.49,0,,,1000.0,0.0,4.5,92.0,100,0
2026-04-24T21:35:05.427068,96.49,0,,,1000.0,0.0,4.5,92.0,100,0
