timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag
2026-04-25T21:52:15.806463,32.2,0.1,,,0.0,0.0,0,0.0,100,0
2026-04-25T21:52:15.912863,32.2,0.1,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:16.652925,32.2,0.1,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:16.672609,32.2,0.1,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:16.685588,32.2,0.1,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:17.707379,32.19,0.1,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:17.729671,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:17.742709,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:18.775319,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:18.792974,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:18.805986,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:19.823238,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:19.845747,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:19.858350,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:20.889836,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:20.902801,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:21.928310,32.19,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:21.952836,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:21.970562,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:22.986885,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:23.004885,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:23.016243,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:24.042393,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:24.063243,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:24.076745,32.2,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:25.108034,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:25.123282,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:25.135498,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:26.165804,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:26.179723,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:27.204798,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:27.223180,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:27.235581,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:28.263712,32.21,0.1,,,1000.0,0.0,4.5,99.2,100,0
2026-04-25T21:52:28.281012,32.21,0.1,,,1000.0,0.03,4.5,99.2,100,0
2026-04-25T21:52:28.293278,32.21,0.1,,,1000.0,0.03,4.5,99.2,100,0
2026-04-25T21:52:29.323058,32.21,0.6,,,1000.0,0.03,4.5,99.2,100,0
2026-04-25T21:52:29.339589,32.21,0.6,,,1000.0,0.03,4.5,99.2,100,0
2026-04-25T21:52:29.351571,32.21,0.6,,,1000.0,0.03,4.5,99.2,100,0
2026-04-25T21:52:30.382396,32.21,0.7,,,1000.0,0.03,4.5,99.2,100,0
2026-04-25T21:52:30.397099,32.21,0.7,,,1000.0,0.02,4.5,99.2,100,0
2026-04-25T21:52:30.408936,32.21,0.7,,,1000.0,0.02,4.5,99.2,100,0
2026-04-25T21:52:31.440339,32.21,0.8,,,1000.0,0.02,4.5,99.2,100,0
2026-04-25T21:52:31.453625,32.21,0.8,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:32.969686,32.21,0.8,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:33.504331,32.21,0.8,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:33.822735,32.21,0.8,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:33.883660,32.21,0.8,,,1000.0,0.01,4.5,99.2,100,0
2026-04-25T21:52:33.978597,32.21,0.7,,,1000.0,0.37,4.503,99.2,100,0
2026-04-25T21:52:34.028533,32.21,0.7,,,1000.0,0.37,4.503,99.2,100,0
2026-04-25T21:52:34.591015,32.21,0.6,,,1000.0,0.37,4.503,99.2,100,0
2026-04-25T21:52:34.613361,32.21,0.6,,,1000.0,0.93,4.513,99.2,100,0
2026-04-25T21:52:34.627655,32.21,0.6,,,1000.0,0.93,4.513,99.2,100,0
2026-04-25T21:52:35.657657,32.21,0.2,,,1000.0,0.93,4.513,99.2,92,0
2026-04-25T21:52:35.679675,32.21,0.2,,,1000.0,0.93,4.53,99.2,92,0
2026-04-25T21:52:35.702824,32.21,0.2,,,1000.0,0.93,4.53,99.2,92,0
2026-04-25T21:52:36.716333,32.21,0.1,,,1000.0,0.93,4.53,99.2,92,0
2026-04-25T21:52:36.730918,32.21,0.1,,,1000.0,0.73,4.542,99.2,92,0
2026-04-25T21:52:37.754067,32.21,0.1,,,1000.0,0.73,4.542,99.2,94,0
2026-04-25T21:52:37.774961,32.21,0.1,,,1000.0,0.65,4.554,99.2,94,0
2026-04-25T21:52:37.788784,32.21,0.1,,,1000.0,0.65,4.554,99.2,94,0
